first_name,last_name,doi,putcode,source,type,journal,volume,number,pages,issn,publisher,title,publication_year,romeo_colour,url_for_pdf,times_cited,authors
Anthony,Ricciardi,10.1371/journal.pbio.1001850,53815790,Scopus - Elsevier,journal-article,PLoS Biology,,,,1545-7885,Public Library of Science (PLoS),A Unified Classification of Alien Species Based on the Magnitude of their Environmental Impacts,2014,green,https://journals.plos.org/plosbiology/article/file?id=10.1371/journal.pbio.1001850&type=printable,267,"Blackburn, T.M.*Essl, F.*Evans, T.*Hulme, P.E.*Jeschke, J.M.*Kühn, I.*Kumschick, S.*Marková, Z.*Mrugała, A.*Nentwig, W.*Pergl, J.*Pyšek, P.*Rabitsch, W.*Ricciardi, A.*Richardson, D.M.*Sendek, A.*Vilà, M.*Wilson, J.R.U.*Winter, M.*Genovesi, P.*Bacher, S."
Anthony,Ricciardi,10.1007/s10530-013-0550-8,53815794,Scopus - Elsevier,journal-article,Biological Invasions,16,4,735-753,1387-3547,Springer Nature,Advancing impact prediction and hypothesis testing in invasion ecology using a comparative functional response approach,2014,green,http://orca.cf.ac.uk/116739/1/Advancing%2010.1007_s10530-013-0550-8.pdf,110,"Dick, J.T.A.*Alexander, M.E.*Jeschke, J.M.*Ricciardi, A.*MacIsaac, H.J.*Robinson, T.B.*Kumschick, S.*Weyl, O.L.F.*Dunn, A.M.*Hatcher, M.J.*Paterson, R.A.*Farnsworth, K.D.*Richardson, D.M."
Anthony,Ricciardi,10.1890/130188,53815742,Scopus - Elsevier,journal-article,Frontiers in Ecology and the Environment,12,4,218-223,1540-9295,Wiley,Are non-native species more likely to become pests? Influence of biogeographic origin on the impacts of freshwater organisms,2014,green,,14,"Hassan, A.*Ricciardi, A."
Anthony,Ricciardi,10.1111/fwb.12423,53815797,Scopus - Elsevier,journal-article,Freshwater Biology,59,10,2194-2203,0046-5070,Wiley,Deep impact: In situ functional responses reveal context-dependent interactions between vertically migrating invasive and native mesopredators and shared prey,2014,yellow,,15,"Barrios-O'Neill, D.*Dick, J.T.A.*Ricciardi, A.*Macisaac, H.J.*Emmerson, M.C."
Anthony,Ricciardi,10.1111/cobi.12299,53815717,Scopus - Elsevier,journal-article,Conservation Biology,28,5,1188-1194,0888-8892,Wiley,Defining the impact of non-native species,2014,yellow,http://europepmc.org/articles/pmc4282110?pdf=render,151,"Jeschke, J.M.*Bacher, S.*Blackburn, T.M.*Dick, J.T.A.*Essl, F.*Evans, T.*Gaertner, M.*Hulme, P.E.*Kühn, I.*Mrugała, A.*Pergl, J.*Pyšek, P.*Rabitsch, W.*Ricciardi, A.*Richardson, D.M.*Sendek, A.*Vilà, M.*Winter, M.*Kumschick, S."
Anthony,Ricciardi,10.1016/B978-0-12-385026-3.00005-X,53815708,Scopus - Elsevier,book,,,,,,Elsevier,Ecology of Invasive Alien Invertebrates,2014,,,13,"Ricciardi, A."
Anthony,Ricciardi,10.1126/science.345.6199.884-b,53815727,Scopus - Elsevier,journal-article,Science,345,6199,884,0036-8075,American Association for the Advancement of Science (AAAS),Fauna in decline: First do no harm,2014,green,,3,"Ricciardi, A.*Simberloff, D."
Anthony,Ricciardi,10.1111/1365-2656.12155,53815823,Scopus - Elsevier,journal-article,Journal of Animal Ecology,83,3,693-701,0021-8790,Wiley,Fortune favours the bold: A higher predator reduces the impact of a native but not an invasive intermediate predator,2014,yellow,,51,"Barrios-O'Neill, D.*Dick, J.T.A.*Emmerson, M.C.*Ricciardi, A.*Macisaac, H.J.*Alexander, M.E.*Bovy, H.C."
Anthony,Ricciardi,10.1139/cjfas-2014-0281,53815754,Scopus - Elsevier,journal-article,Canadian Journal of Fisheries and Aquatic Sciences,71,12,1767-1771,0706-652X,Canadian Science Publishing,Microplastic pollution in st. lawrence river sediments,2014,green,,117,"Castañeda, R.A.*Avlijas, S.*Anouk Simard, M.*Ricciardi, A."
Anthony,Ricciardi,10.3391/mbi.2014.5.1.01,53815806,Scopus - Elsevier,journal-article,Management of Biological Invasions,5,1,1-20,1989-8649,Regional Euro-Asian Biological Invasions Centre Oy (REABIC),Tackling invasive alien species in Europe: The top 20 issues,2014,blue,,88,"Caffrey, J.M.*Baars, J.-R.*Barbour, J.H.*Boets, P.*Boon, P.*Davenport, K.*Dick, J.T.A.*Early, J.*Edsman, L.*Gallagher, C.*Gross, J.*Heinimaa, P.*Horrill, C.*Hudin, S.*Hulme, P.E.*Hynes, S.*Macisaac, H.J.*McLoone, P.*Millane, M.*Moen, T.L.*Moore, N.*Newman, J.*O’Conchuir, R.*O’Farrell, M.*O’Flynn, C.*Oidtmann, B.*Renals, T.*Ricciardi, A.*Roy, H.*Shaw, R.*Van Valkenburg, J.L.C.H.*Weyl, O.*Williams, F.*Lucy, F.E."
Anthony,Ricciardi,10.1111/fwb.12331,53815744,Scopus - Elsevier,journal-article,Freshwater Biology,59,5,1086-1100,0046-5070,Wiley,The influence of pre-settlement and early post-settlement processes on the adult distribution and relative dominance of two invasive mussel species,2014,yellow,,5,"Jones, L.A.*Ricciardi, A."
Anthony,Ricciardi,10.1007/s10530-012-0332-8,53815813,Scopus - Elsevier,journal-article,Biological Invasions,15,4,837-846,1387-3547,Springer Science and Business Media LLC,Ecological impacts of an invasive predator explained and predicted by comparative functional responses,2013,green,,83,"Dick, J.T.A.*Gallagher, K.*Avlijas, S.*Clarke, H.C.*Lewis, S.E.*Leung, S.*Minchin, D.*Caffrey, J.*Alexander, M.E.*Maguire, C.*Harrod, C.*Reid, N.*Haddaway, N.R.*Farnsworth, K.D.*Penk, M.*Ricciardi, A."
Anthony,Ricciardi,10.1201/b15437,53815705,Scopus - Elsevier,book,,,,,,CRC Press,Impacts of dreissena on benthic macroinvertebrate communities: Predictable patterns revealed by invasion history,2013,,,9,"Ward, J.M.*Ricciardi, A."
Anthony,Ricciardi,10.1111/ddi.12150,53815759,Scopus - Elsevier,journal-article,Diversity and Distributions,19,12,1461-1467,1366-9516,Wiley,Misleading criticisms of invasion science: A field guide,2013,green,,92,"Richardson, D.M.*Ricciardi, A."
Anthony,Ricciardi,10.1111/ddi.12073,53815816,Scopus - Elsevier,journal-article,Diversity and Distributions,19,8,988-995,1366-9516,Wiley,Origin matters: Alien consumers inflict greater damage on prey populations than do native consumers,2013,green,,75,"Paolucci, E.M.*Macisaac, H.J.*Ricciardi, A."
Anthony,Ricciardi,10.1890/13-0183.1,53815791,Scopus - Elsevier,journal-article,Ecological Monographs,83,3,263-282,0012-9615,Wiley,Progress toward understanding the ecological impacts of nonnative species,2013,green,,246,"Ricciardi, A.*Hoopes, M.F.*Marchetti, M.P.*Lockwood, J.L."
Anthony,Ricciardi,10.1002/aqc.2328,53815722,Scopus - Elsevier,journal-article,Aquatic Conservation Marine and Freshwater Ecosystems,23,5,646-655,1052-7613,Wiley,Wetland edges as peak refugia from an introduced piscivore,2013,yellow,,4,"Reid, A.J.*Chapman, L.J.*Ricciardi, A."
Anthony,Ricciardi,10.1016/j.jglr.2011.06.007,53815781,Scopus - Elsevier,journal-article,Journal of Great Lakes Research,38,SUPPL.2,7-13,0380-1330,Elsevier BV,Forecasting the ecological impacts of the Hemimysis anomala invasion in North America: Lessons from other freshwater mysid introductions,2012,green,,27,"Ricciardi, A.*Avlijas, S.*Marty, J."
Anthony,Ricciardi,10.1016/j.jglr.2011.11.012,53815743,Scopus - Elsevier,journal-article,Journal of Great Lakes Research,38,1,78-89,0380-1330,Elsevier BV,Impacts of predation by the Eurasian round goby (Neogobius melanostomus) on molluscs in the upper St. Lawrence River,2012,green,,15,"Kipp, R.*Hébert, I.*Lacharité, M.*Ricciardi, A."
Anthony,Ricciardi,10.1139/F2011-139,53815753,Scopus - Elsevier,journal-article,Canadian Journal of Fisheries and Aquatic Sciences,69,3,469-486,0706-652X,Canadian Science Publishing,Impacts of the eurasian round goby (neogobius melanostomus) on benthic communities in the upper st. lawrence river,2012,green,,22,"Kipp, R.*Ricciardi, A."
Anthony,Ricciardi,10.1007/s10530-010-9867-8,53815793,Scopus - Elsevier,journal-article,Biological Invasions,13,3,769-779,1387-3547,Springer Science and Business Media LLC,Differential infection of exotic and native freshwater amphipods by a parasitic water mold in the St. Lawrence River,2011,green,,14,"Kestrup, Å.M.*Thomas, S.H.*van Rensburg, K.*Ricciardi, A.*Duffy, M.A."
Anthony,Ricciardi,10.1007/s10530-010-9863-z,53815769,Scopus - Elsevier,journal-article,Biological Invasions,13,3,731-737,1387-3547,Springer Science and Business Media LLC,Interactions between invasive and native crustaceans: Differential functional responses of intraguild predators towards juvenile hetero-specifics,2011,green,,20,"Kestrup, Å.M.*Dick, J.T.A.*Ricciardi, A."
Anthony,Ricciardi,10.1890/09-1452.1,53815738,Scopus - Elsevier,journal-article,Ecological Applications,21,1,189-202,1051-0761,Wiley,Is invasion history a useful tool for predicting the impacts of the world's worst aquatic invasive species?,2011,green,,76,"Kulhanek, S.A.*Ricciardi, A.*Leung, B."
Anthony,Ricciardi,10.1002/aqc.1192,53815822,Scopus - Elsevier,journal-article,Aquatic Conservation Marine and Freshwater Ecosystems,21,4,338-347,1052-7613,Wiley,Nearshore fish assemblages associated with introduced predatory fishes in lakes,2011,yellow,,20,"Trumpickas, J.*Mandrak, N.E.*Ricciardi, A."
Anthony,Ricciardi,10.1038/475036a,53815825,Scopus - Elsevier,journal-article,Nature,475,7354,36,0028-0836,Springer Science and Business Media LLC,Non-natives: 141 scientists object,2011,yellow,https://pure.knaw.nl/portal/files/467899/Simberloff_ea_5267_supp..pdf,134,"Simberloff, D.*Alexander, J.*Allendorf, F.*Aronson, J.*Antunes, P.M.*Bacher, S.*Bardgett, R.*Bertolino, S.*Bishop, M.*Blackburn, T.M.*Blakeslee, A.*Blumenthal, D.*Bortolus, A.*Buckley, R.*Buckley, Y.*Byers, J.*M., R.*Campbell, F.*Campbell, K.*Campbell, M.*Carlton, J.T.*Cassey, P.*Catford, J.*Celesti-Grapow, L.*Chapman, J.*Clark, P.*Clewell, A.*Canning Clode, J.*Chang, A.*Chytrý, M.*Clout, M.*Cohen, A.*Cowan, P.*Cowie, R.H.*Crall, A.W.*Crooks, J.*Deveney, M.*Dixon, K.*Dobbs, F.C.*Cameron Duffy, D.*Duncan, R.*Ehrlich, P.R.*Eldredge, L.*Evenhuis, N.*Fausch, K.D.*Feldhaar, H.*Firn, J.*Fowler, A.*Galil, B.*Garcia-Berthou, E.*Geller, J.*Genovesi, P.*Gerber, E.*Gherardi, F.*Gollasch, S.*Gordon, D.*Graham, J.*Gribben, P.*Griffen, B.*Grosholz, E.D.*Hewitt, C.*Hierro, J.L.*Hulme, P.*Hutchings, P.*Jarošík, V.*Johnson, C.*Johnson, L.*Johnston, E.L.*Jones, C.G.*Keller, R.*King, C.M.*G. J. Knols, B.*Kollmann, J.*Kompas, T.*Kotanen, P.M.*Kowarik, I.*Kühn, I.*Kumschick, S.*Leung, B.*Liebhold, A.*MacIsaac, H.*Mack, R.*G. McCullough, D.*McDonald, R.*Merritt, D.M.*Meyerson, L.*Minchin, D.*Mooney, H.A.*Morisette, J.T.*Moyle, P.*Müller-Schärer, H.*Murray, B.R.*Nehring, S.*Nelson, W.*Nentwig, W.*Novak, S.J.*Occhipinti, A.*Ojaveer, H.*Osborne, B.*Ostfeld, R.S.*Parker, J.*Pederson, J.*Pergl, J.*Phillips, M.L.*Pyšek, P.*Rejmánek, M.*Ricciardi, A.*Ricotta, C.*Richardson, D.*Rilov, G.*Ritchie, E.*Robertson, P.A.*Roman, J.*Ruiz, G.*Schaefer, H.*Schaffelke, B.*Schierenbeck, K.A.*Schmitz, D.C.*Schwindt, E.*Seeb, J.*David Smith, L.*Smith, G.F.*Stohlgren, T.*Strayer, D.L.*Strong, D.*Sutherland, W.J.*Therriault, T.*Thuiller, W.*Torchin, M.*van der Putten, W.*Vilà, M.*Von Holle, B.*Wallentinus, I.*Wardle, D.*Williamson, M.*Wilson, J.*Winter, M.*Wolfe, L.M.*Wright, J.*Wonham, M.*Zabin, C."
Anthony,Ricciardi,10.1525/bio.2011.61.4.11,53815714,Scopus - Elsevier,journal-article,BioScience,61,4,312-317,1525-3244,Oxford University Press (OUP),Should biological invasions be managed as natural disasters?,2011,green,https://academic.oup.com/bioscience/article-pdf/61/4/312/19404770/61-4-312.pdf,49,"Ricciardi, A.*Palmer, M.E.*Yan, N.D."
Anthony,Ricciardi,10.1890/09-1639.1,53815779,Scopus - Elsevier,journal-article,Ecological Applications,21,1,203-213,1051-0761,Wiley,Using ecological niche models to predict the abundance and impact of invasive species: Application to the common carp,2011,green,,76,"Kulhanek, S.A.*Leung, B.*Ricciardi, A."
Anthony,Ricciardi,10.1111/j.1365-2427.2010.02415.x,53815720,Scopus - Elsevier,journal-article,Freshwater Biology,55,9,1803-1817,0046-5070,Wiley,Community-level effects of co-occurring native and exotic ecosystem engineers,2010,yellow,,19,"Ward, J.M.*Ricciardi, A."
Anthony,Ricciardi,10.1002/9781444329988.ch17,53815713,Scopus - Elsevier,book,,,,,,Wiley-Blackwell,Expanding the Propagule Pressure Concept to Understand the Impact of Biological Invasions,2010,,,23,"Ricciardi, A.*Jones, L.A.*Kestrup, Å.M.*Ward, J.M."
Anthony,Ricciardi,10.1002/9781444329988.ch16,53815704,Scopus - Elsevier,book,,,,,,Wiley-Blackwell,Impacts of Biological Invasions on Freshwater Ecosystems,2010,,,60,"Ricciardi, A.*Macisaac, H.J."
Anthony,Ricciardi,10.1127/1863-9135/2010/0176-0249,53815730,Scopus - Elsevier,journal-article,Fundamental and Applied Limnology / Archiv für Hydrobiologie,176,3,249-262,1863-9135,Schweizerbart,Influence of conductivity on life history traits of exotic and native amphipods in the St. Lawrence River,2010,yellow,,11,"Kestrup, Å.*Ricciardi, A."
Anthony,Ricciardi,10.1002/9781444329988.ch5,53815711,Scopus - Elsevier,book,,,,,,Wiley-Blackwell,Patterns and Rate of Growth of Studies in Invasion Ecology,2010,,,8,"Macisaac, H.J.*Tedla, R.A.*Ricciardi, A."
Anthony,Ricciardi,10.1016/B978-0-12-374855-3.00004-2,53815701,Scopus - Elsevier,book,,,,,,Elsevier,Porifera,2010,,,6,"Reiswig, H.M.*Frost, T.M.*Ricciardi, A."
Anthony,Ricciardi,10.1111/j.1472-4642.2009.00629.x,53815726,Scopus - Elsevier,journal-article,Diversity and Distributions,16,1,77-83,1366-9516,Wiley,Transoceanic ships as vectors for nonindigenous freshwater bryozoans,2010,green,,15,"Kipp, R.*Bailey, S.A.*MacIsaac, H.J.*Ricciardi, A."
Anthony,Ricciardi,10.1016/j.jglr.2009.03.001,53815805,Scopus - Elsevier,journal-article,Journal of Great Lakes Research,35,3,392-398,0380-1330,Elsevier BV,Are interactions among Ponto-Caspian invaders driving amphipod species replacement in the St. Lawrence River?,2009,green,,10,"Kestrup, Å.*Ricciardi, A."
Anthony,Ricciardi,10.1016/j.tree.2008.12.006,53815715,Scopus - Elsevier,journal-article,Trends in Ecology & Evolution,24,5,248-253,0169-5347,Elsevier BV,Assisted colonization is not a viable conservation strategy,2009,yellow,,318,"Ricciardi, A.*Simberloff, D."
Anthony,Ricciardi,10.1016/j.tree.2009.05.005,53815788,Scopus - Elsevier,journal-article,Trends in Ecology & Evolution,24,9,476-477,0169-5347,Elsevier BV,Assisted colonization: good intentions and dubious risk assessment,2009,yellow,,46,"Ricciardi, A.*Simberloff, D."
Anthony,Ricciardi,10.1007/s10530-009-9490-8,53815770,Scopus - Elsevier,journal-article,Biological Invasions,11,9,2095-2105,1387-3547,Springer Science and Business Media LLC,Environmental heterogeneity limits the local dominance of an invasive freshwater crustacean,2009,green,,36,"Kestrup, A.M.*Ricciardi, A."
Anthony,Ricciardi,10.1139/F08-187,53815774,Scopus - Elsevier,journal-article,Canadian Journal of Fisheries and Aquatic Sciences,66,1,18-30,0706-652X,Canadian Science Publishing,Epiphytic macroinvertebrate communities on Eurasian watermilfoil (Myriophyllum spicatum) and native milfoils Myriophyllum sibericum and Myriophyllum alterniflorum in eastern North America,2009,green,,14,"Wilson, S.J.*Ricciardi, A."
Anthony,Ricciardi,,53815700,Scopus - Elsevier,journal-article,,319,5862,409,,,Antarctica invaded [1],2008,,,,"Ricciardi, A."
Anthony,Ricciardi,10.1890/07-0748.1,53815807,Scopus - Elsevier,journal-article,Ecological Applications,18,5,1321-1323,1051-0761,Wiley,Evaluating the effectiveness of ballast water exchange policy in the great lakes,2008,green,https://scholar.uwindsor.ca/cgi/viewcontent.cgi?article=2068&context=biologypub,7,"Ricciardi, A.*MacIsaac, H.J."
Anthony,Ricciardi,10.1038/452034a,53815789,Scopus - Elsevier,journal-article,Nature,452,7183,34,0028-0836,Springer Science and Business Media LLC,In retrospect: The book that began invasion ecology,2008,yellow,,34,"Ricciardi, A.*Mac Isaac, H.J."
Anthony,Ricciardi,10.3391/ai.2008.3.4.17,53815734,Scopus - Elsevier,journal-article,Aquatic Invasions,3,4,461-464,1818-5487,Regional Euro-Asian Biological Invasions Centre Oy (REABIC),"Occurrence of the Ponto-Caspian mysid shrimp Hemimysis anomala (Crustacea, Mysida) in the St. Lawrence River",2008,blue,,15,"Kestrup, Å.M.*Ricciardi, A."
Anthony,Ricciardi,10.1111/j.1472-4642.2007.00451.x,53815801,Scopus - Elsevier,journal-article,Diversity and Distributions,14,2,374-380,1366-9516,Wiley,Predicting the number of ecologically harmful exotic species in an aquatic system,2008,green,,59,"Ricciardi, A.*Kipp, R."
Anthony,Ricciardi,10.1111/j.1365-2427.2008.02009.x,53815729,Scopus - Elsevier,journal-article,Freshwater Biology,53,9,1845-1856,0046-5070,Wiley,Predicting zebra mussel fouling on native mussels from physicochemical variables,2008,yellow,,18,"Jokela, A.*Ricciardi, A."
Anthony,Ricciardi,10.1111/j.0030-1299.2008.16419.x,53815820,Scopus - Elsevier,journal-article,Oikos,117,8,1247-1257,0030-1299,Wiley,When does ecosystem engineering cause invasion and species replacement?,2008,yellow,http://redpath-staff.mcgill.ca/ricciardi/Gonzalez_etal2008.pdf,23,"Gonzalez, A.*Lambert, A.*Ricciardi, A."
Anthony,Ricciardi,10.1111/j.1523-1739.2006.00615.x,53815814,Scopus - Elsevier,journal-article,Conservation Biology,21,2,329-336,0888-8892,Wiley,Are modern biological invasions an unprecedented form of global change?,2007,yellow,,264,"Ricciardi, A."
Anthony,Ricciardi,10.1111/j.1472-4642.2007.00336.x,53815740,Scopus - Elsevier,journal-article,Diversity and Distributions,13,2,155-165,1366-9516,Wiley,Impacts of Dreissena invasions on benthic macroinvertebrate communities: A meta-analysis: Biodiversity research,2007,green,,105,"Ward, J.M.*Ricciardi, A."
Anthony,Ricciardi,10.1007/s10530-006-9034-4,53815733,Scopus - Elsevier,journal-article,Biological Invasions,9,3,309-315,1387-3547,Springer Science and Business Media LLC,The invasiveness of an introduced species does not predict its impact,2007,green,,153,"Ricciardi, A.*Cohen, J."
Anthony,Ricciardi,,53815706,Scopus - Elsevier,journal-article,,,,,,,"Comment on ""Opposing effects of native and exotic herbivores on plant invasions"".",2006,,,,"Ricciardi, A.*Ward, J.M."
Anthony,Ricciardi,10.1007/s10530-006-0005-6,53815748,Scopus - Elsevier,journal-article,Biological Invasions,8,6,1403-1407,1387-3547,Springer Science and Business Media LLC,Does Darwin's naturalization hypothesis explain fish invasions?,2006,green,http://redpath-staff.mcgill.ca/ricciardi/Ricciardi%26Mottiar2006.pdf,60,"Ricciardi, A.*Mottiar, M."
Anthony,Ricciardi,,53815709,Scopus - Elsevier,journal-article,,314,5800,757,,,How protected are coral reefs? [1],2006,,,,"Ricciardi, A."
Anthony,Ricciardi,10.1111/j.1366-9516.2006.00262.x,53815725,Scopus - Elsevier,journal-article,Diversity and Distributions,12,4,425-433,1366-9516,Wiley,Patterns of invasion in the Laurentian Great Lakes in relation to changes in vector activity,2006,green,,210,"Ricciardi, A."
Anthony,Ricciardi,10.1139/f05-012,53815786,Scopus - Elsevier,journal-article,Canadian Journal of Fisheries and Aquatic Sciences,62,5,1111-1118,0706-652X,Canadian Science Publishing,Community interactions affecting the relative abundances of native and invasive amphipods in the St. Lawrence River,2005,green,,21,"Palmer, M.E.*Ricciardi, A."
Anthony,Ricciardi,10.1139/f05-096,53815785,Scopus - Elsevier,journal-article,Canadian Journal of Fisheries and Aquatic Sciences,62,9,1953-1962,0706-652X,Canadian Science Publishing,Influence of physicochemical factors on the distribution and biomass of invasive mussels (Dreissena polymorpha and Dreissena bugensis) in the St. Lawrence River,2005,green,,53,"Jones, L.A.*Ricciardi, A."
Anthony,Ricciardi,10.1007/s10531-004-9663-9,53815817,Scopus - Elsevier,journal-article,Biodiversity and Conservation,14,6,1365-1381,0960-3115,Springer Science and Business Media LLC,Invasion risks posed by the aquarium trade and live fish markets on the Laurentian Great Lakes,2005,green,http://redpath-staff.mcgill.ca/ricciardi/Rixon.pdf,89,"Rixon, C.A.M.*Duggan, I.C.*Bergeron, N.M.N.*Ricciardi, A.*Macisaac, H.J."
Anthony,Ricciardi,10.1641/0006-3568(2005)055[0004:WDTDRF]2.0.CO;2,53815737,Scopus - Elsevier,journal-article,BioScience,55,1,4-6,0006-3568,Oxford University Press (OUP),When did the discovery rate for invasive species in the North American Great Lakes accelerate? (multiple letters),2005,green,https://academic.oup.com/bioscience/article-pdf/55/1/4/19413145/55-1-4.pdf,5,"Drake, J.M.*Costello, C.*Lodge, D.M.*Holeck, K.T.*Mills, E.L.*MacIsaac, H.J.*Dochoda, M.R.*Ricciardi, A.*Agoramoorthy, G.*Hsu, M.J."
Anthony,Ricciardi,10.1016/j.tree.2004.09.021,53815782,Scopus - Elsevier,journal-article,Trends in Ecology & Evolution,19,12,619-620,0169-5347,Elsevier BV,Assessing species invasions as a cause of extinction [1] (multiple letters),2004,yellow,,48,"Ricciardi, A.*Gurevitch, J.*Padilla, D.K."
