prenom,nom,doi,putcode,type,revue,issn,editeur,titre,annee
Pierre,Legendre,10.1007/s00027-016-0501-4,48391991,JOURNAL_ARTICLE,Aquatic Sciences,1015-1621,Springer Nature,Environmental factors structuring benthic primary producers at different spatial scales in the St. Lawrence River (Canada),2016
Pierre,Legendre,10.1007/s00027-016-0501-4,48742581,JOURNAL_ARTICLE,Aquatic Sciences,1015-1621,Springer Nature,Environmental factors structuring benthic primary producers at different spatial scales in the St. Lawrence River (Canada),2017
Pierre,Legendre,10.1007/s00027-016-0501-4,48971317,JOURNAL_ARTICLE,Aquatic Sciences,1015-1621,Springer Nature,Environmental factors structuring benthic primary producers at different spatial scales in the St. Lawrence River (Canada),2017
Pierre,Legendre,10.1007/S00027-016-0501-4,59829849,JOURNAL_ARTICLE,Aquatic Sciences,1015-1621,Springer Nature,Environmental factors structuring benthic primary producers at different spatial scales in the St. Lawrence River (Canada),2017
Pierre,Legendre,10.1002/ecs2.1252,48422040,JOURNAL_ARTICLE,Ecosphere,2150-8925,Wiley,A spatially-explicit assessment of the fish population response to flow management in a heterogeneous landscape,2016
Pierre,Legendre,10.1002/ecs2.1252,48742421,JOURNAL_ARTICLE,Ecosphere,2150-8925,Wiley,A spatially-explicit assessment of the fish population response to flow management in a heterogeneous landscape,2016
Pierre,Legendre,10.1002/ecs2.1252,48971324,JOURNAL_ARTICLE,Ecosphere,2150-8925,Wiley,A spatially-explicit assessment of the fish population response to flow management in a heterogeneous landscape,2016
Pierre,Legendre,10.1002/ECS2.1252,59829841,JOURNAL_ARTICLE,Ecosphere,2150-8925,Wiley,A spatially-explicit assessment of the fish population response to flow management in a heterogeneous landscape,2016
Pierre,Legendre,,48971325,BOOK,,,,ASSESSING FISH GUILD RESPONSES TO HYDROLOGICAL AND THERMAL REGIMES ACROSS TEMPERATE RIVERS,2016
Pierre,Legendre,,59829834,JOURNAL_ARTICLE,,,,ASSESSING FISH GUILD RESPONSES TO HYDROLOGICAL AND THERMAL REGIMES ACROSS TEMPERATE RIVERS,2016
Pierre,Legendre,10.1016/j.ecocom.2016.08.002,48391987,JOURNAL_ARTICLE,Ecological Complexity,1476-945X,Elsevier BV,Multi-scale spatial and partitioning analyses of the reef-fish community composition of the Yucatan fringing reef system,2016
Pierre,Legendre,10.1016/j.ecocom.2016.08.002,48742455,JOURNAL_ARTICLE,Ecological Complexity,1476-945X,Elsevier BV,Multi-scale spatial and partitioning analyses of the reef-fish community composition of the Yucatan fringing reef system,2016
Pierre,Legendre,10.1016/j.ecocom.2016.08.002,48971326,JOURNAL_ARTICLE,Ecological Complexity,1476-945X,Elsevier BV,Multi-scale spatial and partitioning analyses of the reef-fish community composition of the Yucatan fringing reef system,2016
Pierre,Legendre,10.1016/J.ECOCOM.2016.08.002,59829837,JOURNAL_ARTICLE,Ecological Complexity,1476-945X,Elsevier BV,Multi-scale spatial and partitioning analyses of the reef-fish community composition of the Yucatan fringing reef system,2016
Pierre,Legendre,10.1111/oik.02838,48391705,JOURNAL_ARTICLE,Oikos,0030-1299,Wiley,A new cost-effective approach to survey ecological communities,2015
Pierre,Legendre,10.1111/oik.02838,48742403,JOURNAL_ARTICLE,Oikos,0030-1299,Wiley,A new cost-effective approach to survey ecological communities,2016
Pierre,Legendre,10.1111/oik.02838,48971323,JOURNAL_ARTICLE,Oikos,0030-1299,Wiley,A new cost-effective approach to survey ecological communities,2016
Pierre,Legendre,10.1111/OIK.02838,59829838,JOURNAL_ARTICLE,Oikos,0030-1299,Wiley,A new cost-effective approach to survey ecological communities,2016
Pierre,Legendre,10.1016/j.dsr2.2015.04.013,48459729,JOURNAL_ARTICLE,Deep Sea Research Part II Topical Studies in Oceanography,0967-0645,Elsevier BV,"Biodiversity patterns, environmental drivers and indicator species on a high-temperature hydrothermal edifice, Mid-Atlantic Ridge",2015
Pierre,Legendre,10.1016/j.dsr2.2015.04.013,48742512,JOURNAL_ARTICLE,Deep Sea Research Part II Topical Studies in Oceanography,0967-0645,Elsevier BV,"Biodiversity patterns, environmental drivers and indicator species on a high-temperature hydrothermal edifice, Mid-Atlantic Ridge",2015
Pierre,Legendre,10.1016/j.dsr2.2015.04.013,48971332,JOURNAL_ARTICLE,Deep Sea Research Part II Topical Studies in Oceanography,0967-0645,Elsevier BV,"Biodiversity patterns, environmental drivers and indicator species on a high-temperature hydrothermal edifice, Mid-Atlantic Ridge",2015
Pierre,Legendre,10.1016/J.DSR2.2015.04.013,59829823,JOURNAL_ARTICLE,Deep Sea Research Part II Topical Studies in Oceanography,0967-0645,Elsevier BV,"Biodiversity patterns, environmental drivers and indicator species on a high-temperature hydrothermal edifice, Mid-Atlantic Ridge",2015
Pierre,Legendre,10.1371/journal.pone.0138696,48392014,JOURNAL_ARTICLE,PLoS ONE,1932-6203,Public Library of Science (PLoS),Understanding the Spatio-Temporal Response of Coral Reef Fish Communities to Natural Disturbances: Insights from Beta-Diversity Decomposition,2015
Pierre,Legendre,10.1371/journal.pone.0138696,48742433,JOURNAL_ARTICLE,PLoS ONE,1932-6203,Public Library of Science (PLoS),Understanding the spatio-temporal response of coral reef fish communities to natural disturbances: Insights from beta-diversity decomposition,2015
Pierre,Legendre,10.1371/journal.pone.0138696,48971337,JOURNAL_ARTICLE,PLoS ONE,1932-6203,Public Library of Science (PLoS),Understanding the Spatio-Temporal Response of Coral Reef Fish Communities to Natural Disturbances: Insights from Beta-Diversity Decomposition,2015
Pierre,Legendre,10.1371/JOURNAL.PONE.0138696,59829825,JOURNAL_ARTICLE,PLoS ONE,1932-6203,Public Library of Science (PLoS),Understanding the Spatio-Temporal Response of Coral Reef Fish Communities to Natural Disturbances: Insights from Beta-Diversity Decomposition,2015
Pierre,Legendre,10.1111/2041-210x.12425,48392013,JOURNAL_ARTICLE,Methods in Ecology and Evolution,2041-210X,Wiley,Should the Mantel test be used in spatial analysis?,2015
Pierre,Legendre,10.1111/2041-210X.12425,48742406,JOURNAL_ARTICLE,Methods in Ecology and Evolution,2041-210X,Wiley,Should the Mantel test be used in spatial analysis?,2015
Pierre,Legendre,10.1111/2041-210x.12425,48971335,JOURNAL_ARTICLE,Methods in Ecology and Evolution,2041-210X,Wiley,Should the Mantel test be used in spatial analysis?,2015
Pierre,Legendre,10.1111/2041-210X.12425,59829824,JOURNAL_ARTICLE,Methods in Ecology and Evolution,2041-210X,Wiley,Should the Mantel test be used in spatial analysis?,2015
Pierre,Legendre,10.1098/rspb.2015.0750,48392017,JOURNAL_ARTICLE,Proceedings of The Royal Society B Biological Sciences,0962-8452,The Royal Society,"Thirty-year recovery of mollusc communities after nuclear experimentations on Fangataufa atoll (Tuamotu, French Polynesia)",2015
Pierre,Legendre,10.1098/rspb.2015.0750,48742529,JOURNAL_ARTICLE,Proceedings of The Royal Society B Biological Sciences,0962-8452,The Royal Society,"Thirty-year recovery of mollusc communities after nuclear experimentations on Fangataufa atoll (Tuamotu, French Polynesia)",2015
Pierre,Legendre,10.1098/rspb.2015.0750,48971336,JOURNAL_ARTICLE,Proceedings of The Royal Society B Biological Sciences,0962-8452,The Royal Society,"Thirty-year recovery of mollusc communities after nuclear experimentations on Fangataufa atoll (Tuamotu, French Polynesia)",2015
Pierre,Legendre,10.1098/RSPB.2015.0750,59829829,JOURNAL_ARTICLE,Proceedings of The Royal Society B Biological Sciences,0962-8452,The Royal Society,"Thirty-year recovery of mollusc communities after nuclear experimentations on Fangataufa atoll (Tuamotu, French Polynesia)",2015
Pierre,Legendre,10.4000/cybergeo.26969,48392012,JOURNAL_ARTICLE,Cybergeo,1278-3366,OpenEdition,Identification des variables expliquant la distribution spatiale d’oiseaux de la forêt boréale et modélisation de tendances futures : une approche multivariée,2015
Pierre,Legendre,10.4000/cybergeo.26969,51057278,JOURNAL_ARTICLE,Cybergeo,1278-3366,OpenEdition,"Identification of variables explaining the spatial distribution of birds in the boreal forest and modeling of future trends: A multivariate approach,Identification des variables expliquant la distribution spatiale d'oiseaux de la forêt boréale et modélisation de tendances futures: Une approche multivariée",2015
Pierre,Legendre,,48742384,JOURNAL_ARTICLE,,,,"Identification of variables explaining the spatial distribution of birds in the boreal forest and modeling of future trends: A multivariate approach,Identification des variables expliquant la distribution spatiale d'oiseaux de la forêt boréale et modélisation de tendances futures: Une approche multivariée",2015
Pierre,Legendre,10.4000/cybergeo.26969,48971333,JOURNAL_ARTICLE,Cybergeo,1278-3366,OpenEdition,Identification of variables explaining the spatial distribution of birds in the boreal forest and modeling of the future trends: a multivariate approach,2015
Pierre,Legendre,10.4000/CYBERGEO.26969,59829833,JOURNAL_ARTICLE,Cybergeo,1278-3366,OpenEdition,Identification of variables explaining the spatial distribution of birds in the boreal forest and modeling of the future trends: a multivariate approach,2015
Pierre,Legendre,10.1890/es14-00479.1,48422123,JOURNAL_ARTICLE,Ecosphere,2150-8925,Wiley,Phylogenetics to help predict active metabolism,2015
Pierre,Legendre,10.1890/ES14-00479.1,48742408,JOURNAL_ARTICLE,Ecosphere,2150-8925,Wiley,Phylogenetics to help predict active metabolism,2015
Pierre,Legendre,10.1890/es14-00479.1,48971334,JOURNAL_ARTICLE,Ecosphere,2150-8925,Wiley,Phylogenetics to help predict active metabolism,2015
Pierre,Legendre,10.1890/ES14-00479.1,59829831,JOURNAL_ARTICLE,Ecosphere,2150-8925,Wiley,Phylogenetics to help predict active metabolism,2015
Pierre,Legendre,10.1111/oik.01654,48392037,JOURNAL_ARTICLE,Oikos,0030-1299,Wiley,Using intra-individual variation in shrub architecture to explain population cover,2014
Pierre,Legendre,10.1111/oik.01654,48742462,JOURNAL_ARTICLE,Oikos,0030-1299,Wiley,Using intra-individual variation in shrub architecture to explain population cover,2015
Pierre,Legendre,10.1111/oik.01654,48971338,JOURNAL_ARTICLE,Oikos,0030-1299,Wiley,Using intra-individual variation in shrub architecture to explain population cover,2015
Pierre,Legendre,10.1111/OIK.01654,59829830,JOURNAL_ARTICLE,Oikos,0030-1299,Wiley,Using intra-individual variation in shrub architecture to explain population cover,2015
Pierre,Legendre,10.1111/fwb.12478,48422128,JOURNAL_ARTICLE,Freshwater Biology,0046-5070,Wiley,Are the landscape-level drivers of water column and surface sediment diatoms different?,2014
Pierre,Legendre,10.1111/fwb.12478,48742397,JOURNAL_ARTICLE,Freshwater Biology,0046-5070,Wiley,Are the landscape-level drivers of water column and surface sediment diatoms different?,2015
Pierre,Legendre,10.1111/fwb.12478,48971330,JOURNAL_ARTICLE,Freshwater Biology,0046-5070,Wiley,Are the landscape-level drivers of water column and surface sediment diatoms different?,2015
Pierre,Legendre,10.1111/FWB.12478,59829832,JOURNAL_ARTICLE,Freshwater Biology,0046-5070,Wiley,Are the landscape-level drivers of water column and surface sediment diatoms different?,2015
Pierre,Legendre,10.1007/s00357-014-9161-z,48392035,JOURNAL_ARTICLE,Journal of Classification,0176-4268,Springer Science and Business Media LLC,Ward’s Hierarchical Agglomerative Clustering Method: Which Algorithms Implement Ward’s Criterion?,2014
Pierre,Legendre,10.1007/s00357-014-9161-z,48742439,JOURNAL_ARTICLE,Journal of Classification,0176-4268,Springer Science and Business Media LLC,Ward’s Hierarchical Agglomerative Clustering Method: Which Algorithms Implement Ward’s Criterion?,2014
Pierre,Legendre,10.1007/s00357-014-9161-z,48971347,JOURNAL_ARTICLE,Journal of Classification,0176-4268,Springer Science and Business Media LLC,Ward's Hierarchical Agglomerative Clustering Method: Which Algorithms Implement Ward's Criterion?,2014
Pierre,Legendre,10.1007/S00357-014-9161-Z,59829815,JOURNAL_ARTICLE,Journal of Classification,0176-4268,Springer Science and Business Media LLC,Ward's Hierarchical Agglomerative Clustering Method: Which Algorithms Implement Ward's Criterion?,2014
Pierre,Legendre,10.1152/physiolgenomics.00003.2014,48392041,JOURNAL_ARTICLE,Physiological Genomics,1094-8341,American Physiological Society,Oxidative stress modulates the expression of genes involved in cell survival in ΔF508 cystic fibrosis airway epithelial cells,2014
Pierre,Legendre,10.1152/physiolgenomics.00003.2014,48742450,JOURNAL_ARTICLE,Physiological Genomics,1094-8341,American Physiological Society,Oxidative stress modulates the expression of genes involved in cell survival in ΔF508 cystic fibrosis airway epithelial cells,2014
Pierre,Legendre,10.1152/physiolgenomics.00003.2014,48971342,JOURNAL_ARTICLE,Physiological Genomics,1094-8341,American Physiological Society,Oxidative stress modulates the expression of genes involved in cell survival in Delta F508 cystic fibrosis airway epithelial cells,2014
Pierre,Legendre,10.1152/PHYSIOLGENOMICS.00003.2014,59829816,JOURNAL_ARTICLE,Physiological Genomics,1094-8341,American Physiological Society,Oxidative stress modulates the expression of genes involved in cell survival in Delta F508 cystic fibrosis airway epithelial cells,2014
Pierre,Legendre,10.1890/13-0648.1,48392034,JOURNAL_ARTICLE,Ecological Monographs,0012-9615,Wiley,Consensus RDA across dissimilarity coefficients for canonical ordination of community composition data,2014
Pierre,Legendre,10.1890/13-0648.1,48742404,JOURNAL_ARTICLE,Ecological Monographs,0012-9615,Wiley,Consensus RDA across dissimilarity coefficients for canonical ordination of community composition data,2014
Pierre,Legendre,10.1890/13-0648.1,48971339,JOURNAL_ARTICLE,Ecological Monographs,0012-9615,Wiley,Consensus RDA across dissimilarity coefficients for canonical ordination of community composition data,2014
Pierre,Legendre,10.1890/13-0648.1,59829819,JOURNAL_ARTICLE,Ecological Monographs,0012-9615,Wiley,Consensus RDA across dissimilarity coefficients for canonical ordination of community composition data,2014
Pierre,Legendre,10.1016/j.dsr.2014.04.004,48422238,JOURNAL_ARTICLE,Deep Sea Research Part I Oceanographic Research Papers,0967-0637,Elsevier BV,High-resolution dynamics of a deep-sea hydrothermal mussel assemblage monitored by the EMSO-Açores MoMAR observatory,2014
Pierre,Legendre,10.1016/j.dsr.2014.04.004,48742530,JOURNAL_ARTICLE,Deep Sea Research Part I Oceanographic Research Papers,0967-0637,Elsevier BV,High-resolution dynamics of a deep-sea hydrothermal mussel assemblage monitored by the EMSO-Açores MoMAR observatory,2014
Pierre,Legendre,10.1016/j.dsr.2014.04.004,48971340,JOURNAL_ARTICLE,Deep Sea Research Part I Oceanographic Research Papers,0967-0637,Elsevier BV,High-resolution dynamics of a deep-sea hydrothermal mussel assemblage monitored by the EMSO-Acores MoMAR observatory,2014
Pierre,Legendre,10.1016/J.DSR.2014.04.004,59829821,JOURNAL_ARTICLE,Deep Sea Research Part I Oceanographic Research Papers,0967-0637,Elsevier BV,High-resolution dynamics of a deep-sea hydrothermal mussel assemblage monitored by the EMSO-Acores MoMAR observatory,2014
Pierre,Legendre,10.1098/rspb.2013.3239,48422164,JOURNAL_ARTICLE,Proceedings of The Royal Society B Biological Sciences,0962-8452,The Royal Society,Using phylogenetic information and chemical properties to predict species tolerances to pesticides,2014
Pierre,Legendre,10.1098/rspb.2013.3239,48742536,JOURNAL_ARTICLE,Proceedings of The Royal Society B Biological Sciences,0962-8452,The Royal Society,Using phylogenetic information and chemical properties to predict species tolerances to pesticides,2014
Pierre,Legendre,10.1098/rspb.2013.3239,48971346,JOURNAL_ARTICLE,Proceedings of The Royal Society B Biological Sciences,0962-8452,The Royal Society,Using phylogenetic information and chemical properties to predict species tolerances to pesticides,2014
Pierre,Legendre,10.1098/RSPB.2013.3239,59829820,JOURNAL_ARTICLE,Proceedings of The Royal Society B Biological Sciences,0962-8452,The Royal Society,Using phylogenetic information and chemical properties to predict species tolerances to pesticides,2014
Pierre,Legendre,10.1111/geb.12207,48392043,JOURNAL_ARTICLE,Global Ecology and Biogeography,1466-822X,Wiley,Interpreting the replacement and richness difference components of beta diversity,2014
